_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
275100634,1/31/1951,M,French         ,3/9/2013,personel       ,support.retail.com                               ,0,BE,Belgium                                      
275133352,4/30/1960,F,Spanish        ,3/9/2013,business       ,partner.retail.com                                  ,1,LC,Saint Lucia                                  
275208014,3/27/1953,M,English        ,3/7/2013,personel       ,wiki.retail.com                                  ,0,PT,Portugal                                     
275223595,3/14/1950,F,French         ,3/8/2013,business       ,info.retail.com                            ,1,AG,Antigua and Barbuda                          
275267497,12/1/1953,F,Spanish        ,3/9/2013,personel       ,partner.retail.com                                  ,0,TR,Turkey                                       
275427896,4/3/1957,F,Spanish        ,3/5/2013,personel       ,support.retail.com                               ,0,HT,Haiti                                        
275480745,5/20/1956,F,French         ,3/5/2013,personel       ,wiki.retail.com                                  ,0,IE,Ireland                                      
275487696,5/26/1956,F,Spanish        ,3/9/2013,business       ,support.retail.com                               ,1,AT,Austria                                      
275526047,1/12/1954,F,Spanish        ,3/5/2013,business       ,wiki.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
275533708,7/16/1951,M,English        ,3/8/2013,personel       ,www.retail.com                                   ,0,CR,Costa Rica                                   
275600847,12/6/1956,F,French         ,3/8/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
275633819,6/8/1956,F,French         ,3/8/2013,personel       ,partner.retail.com                                  ,0,ID,Indonesia                                    
275665276,1/5/1960,M,Spanish        ,3/7/2013,business       ,info.retail.com                            ,1,NL,Netherlands                                  
275676457,3/6/1955,F,Spanish        ,3/11/2013,business       ,info.retail.com                            ,1,OM,Oman                                         
275763208,12/30/1959,F,English        ,3/5/2013,business       ,info.retail.com                            ,1,BA,Bosnia and Herzegovina                       
275959091,6/30/1959,F,English        ,3/7/2013,business       ,info.retail.com                            ,1,BA,Bosnia and Herzegovina                       
276054832,2/13/1957,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,EC,Ecuador                                      
276075667,9/10/1951,F,English        ,3/7/2013,business       ,partner.retail.com                                  ,1,BF,Burkina Faso                                 
276124064,10/30/1954,F,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,MZ,Mozambique                                   
276148422,11/18/1958,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,LC,Saint Lucia                                  
276150047,1/7/1958,M,French         ,3/9/2013,business       ,partner.retail.com                                  ,1,TR,Turkey                                       
276177328,3/28/1954,M,French         ,3/9/2013,personel       ,www.retail.com                                   ,0,IN,India                                        
