@relation NewRelation
@attribute Class numeric
@attribute 'Component #' numeric
@attribute Support numeric
@attribute Measure numeric
@attribute Prior_Measure numeric
@attribute Measure_Desc {F_Vx,F_Vy,F_Vz,Missing,NF_Ax,NF_Ay,NF_Az,NF_Vx,NF_Vy,NF_Vz}
@attribute RPM numeric
@data
6,32,4,1.9,0,Missing,1500
6,0,1,3.5,0,NF_Ax,1500
6,1,1,3,0,NF_Ay,1500
6,2,1,0.7,0,NF_Vx,1500
6,3,1,0.9,0,NF_Vy,1500
6,4,2,4.5,0,NF_Ax,1500
6,5,2,3,0,NF_Ay,1500
6,6,2,2.5,0,NF_Az,1500
6,7,2,1.2,0,NF_Vx,1500
6,8,2,0.7,0,NF_Vy,1500
6,9,2,0.6,0,NF_Vz,1500
6,10,4,2.5,0,NF_Ax,1500
6,11,4,5,0,NF_Ay,1500
6,12,4,2.5,0,NF_Az,1500
6,13,4,0.7,0,NF_Vx,1500
6,14,4,1.1,0,NF_Vy,1500
6,15,4,0.6,0,NF_Vz,1500
6,16,3,5,0,NF_Ax,1500
6,17,3,5.5,0,NF_Ay,1500
6,18,3,0.9,0,NF_Vx,1500
6,19,3,1,0,NF_Vy,1500
6,20,0,0,0,Missing,1500
6,0,1,6,0,NF_Ax,1500
6,1,1,3.5,0,NF_Ay,1500
6,2,1,1.5,0,NF_Vx,1500
6,3,1,1.2,0,NF_Vy,1500
6,4,2,6,0,NF_Ax,1500
6,5,2,6.5,0,NF_Ay,1500
6,6,2,5,0,NF_Az,1500
6,7,2,2,0,NF_Vx,1500
6,8,2,1.6,0,NF_Vy,1500
6,9,2,1.3,0,NF_Vz,1500
6,10,4,6.5,0,NF_Ax,1500
6,11,4,4.5,0,NF_Ay,1500
6,12,4,1.9,0,NF_Vx,1500
6,13,4,2.1,0,NF_Vy,1500
6,14,3,6.5,0,NF_Ax,1500
6,15,3,3.5,0,NF_Ay,1500
6,16,3,2.6,0,NF_Vx,1500
6,17,3,2.1,0,NF_Vy,1500
6,18,1,0.5,0,F_Vx,1500
6,19,4,0.9,0,F_Vy,1500
6,20,4,0.3,0,F_Vz,1500
6,21,1,0.7,0,F_Vx,1500
6,22,1,0.3,0,F_Vx,1500
6,23,1,0.2,0,F_Vx,1500
6,24,1,0.3,0,F_Vx,1500
6,25,4,0.2,0,F_Vx,1500
6,26,1,0.7,0,F_Vx,1500
6,27,2,0.3,0,F_Vx,1500
6,28,2,0.7,0,F_Vy,1500
6,29,2,0.3,0,F_Vy,1500
6,30,2,0.4,0,F_Vy,1500
6,31,2,1.1,0,F_Vx,1500
6,32,2,0.3,0,F_Vx,1500
6,33,2,0.2,0,F_Vy,1500
6,34,3,1.1,0,F_Vx,1500
6,35,3,1,0,F_Vx,1500
6,36,3,1.4,0,F_Vy,1500
6,37,4,1.2,0,F_Vx,1500
6,38,4,0.5,0,F_Vy,1500
6,39,3,1.4,0,Missing,1500
6,0,1,5,0,NF_Ax,3000
6,1,1,1.5,0,NF_Vx,3000
6,2,2,6,0,NF_Ax,3000
6,3,2,4,0,NF_Az,3000
6,4,2,2.1,0,NF_Vx,3000
6,5,2,1.1,0,NF_Vz,3000
6,6,4,7.5,0,NF_Ax,3000
6,7,4,1.6,0,NF_Vx,3000
6,8,3,8.5,0,NF_Ax,3000
6,9,3,4,0,NF_Az,3000
6,10,3,2.4,0,NF_Vx,3000
6,11,3,1.1,0,NF_Vz,3000
6,12,1,0.7,0,F_Vx,3000
6,13,1,1,0,F_Vx,3000
6,14,2,0.4,0,F_Vx,3000
6,15,2,0.3,0,F_Vz,3000
6,16,1,0.5,0,F_Vx,3000
6,17,2,1.3,0,F_Vx,3000
6,18,2,0.5,0,F_Vz,3000
6,19,4,0.3,0,F_Vx,3000
6,20,2,0.9,0,F_Vx,3000
6,21,2,0.5,0,F_Vz,3000
6,22,2,0.4,0,F_Vz,3000
6,23,3,0.6,0,F_Vx,3000
6,24,3,0.5,0,F_Vz,3000
6,25,3,1.7,0,F_Vx,3000
6,26,3,0.6,0,F_Vz,3000
6,27,3,0.6,0,F_Vx,3000
6,28,3,0.3,0,F_Vz,3000
6,29,3,0.5,0,F_Vz,3000
6,30,4,0.4,0,F_Vx,3000
6,31,4,0.8,0,F_Vx,3000
6,32,3,1.7,0,Missing,3000
6,0,2,10,0,NF_Ax,3000
6,1,2,6,0,NF_Az,3000
6,2,2,3,0,NF_Vx,3000
6,3,2,1.1,0,NF_Vz,3000
6,4,3,17,0,NF_Ax,3000
6,5,3,9,0,NF_Ay,3000
6,6,3,3.9,0,NF_Vx,3000
6,7,3,2.5,0,NF_Vy,3000
6,8,1,11.5,0,NF_Ax,3000
6,9,1,2.5,0,NF_Vx,3000
6,10,4,17.5,0,NF_Ax,3000
6,11,4,12.5,0,NF_Az,3000
6,12,4,3.5,0,NF_Vx,3000
6,13,4,2.5,0,NF_Vz,3000
6,14,1,2.6,0,F_Vx,3000
6,15,4,0.8,0,F_Vx,3000
6,16,4,0.5,0,F_Vz,3000
6,17,4,0.3,0,F_Vx,3000
6,18,2,0.5,0,F_Vx,3000
6,19,2,0.8,0,F_Vz,3000
6,20,2,2.8,0,F_Vx,3000
6,21,2,0.5,0,F_Vz,3000
6,22,2,0.4,0,F_Vz,3000
6,23,2,0.4,0,F_Vx,3000
6,24,3,1.8,0,F_Vx,3000
6,25,3,1,0,F_Vy,3000
6,26,3,2.2,0,F_Vx,3000
6,27,3,0.4,0,F_Vy,3000
6,28,1,0.6,0,F_Vx,3000
6,29,3,1.4,0,F_Vx,3000
6,30,4,0.5,0,F_Vz,3000
6,31,3,0.4,0,F_Vy,3000
6,32,3,1,0,F_Vx,3000
6,33,3,1.1,0,F_Vy,3000
6,34,3,0.5,0,F_Vy,3000
6,35,3,0.4,0,F_Vx,3000
6,36,4,2.3,0,F_Vx,3000
6,37,4,1.6,0,F_Vz,3000
6,38,4,1.6,0,F_Vx,3000
6,39,4,0.4,0,F_Vz,3000
6,40,2,2.8,0,Missing,3000
6,0,2,6.5,0,NF_Ax,3000
6,1,2,4,0,NF_Ay,3000
6,2,2,4.5,0,NF_Az,3000
6,3,2,2.1,0,NF_Vx,3000
6,4,2,1.8,0,NF_Vy,3000
6,5,2,1.1,0,NF_Vz,3000
6,6,3,32,0,NF_Ax,3000
6,7,3,26.5,0,NF_Ay,3000
6,8,3,9,0,NF_Az,3000
6,9,3,5.4,0,NF_Vx,3000
6,10,3,5,0,NF_Vy,3000
6,11,3,1.6,0,NF_Vz,3000
6,12,1,7,0,NF_Ax,3000
6,13,1,5.5,0,NF_Ay,3000
6,14,1,2.3,0,NF_Vx,3000
6,15,1,2.2,0,NF_Vy,3000
6,16,4,17,0,NF_Ax,3000
6,17,4,14,0,NF_Ay,3000
6,18,4,3,0,NF_Vx,3000
6,19,4,2.6,0,NF_Vy,3000
6,20,1,1.9,0,F_Vx,3000
6,21,1,1.2,0,F_Vy,3000
6,22,1,0.6,0,F_Vy,3000
6,23,2,0.4,0,F_Vx,3000
6,24,2,0.2,0,F_Vy,3000
6,25,2,1.9,0,F_Vx,3000
6,26,2,0.5,0,F_Vy,3000
6,27,2,0.5,0,F_Vy,3000
6,28,2,0.6,0,F_Vy,3000
6,29,1,0.3,0,F_Vx,3000
6,30,1,0.5,0,F_Vy,3000
6,31,2,0.4,0,F_Vx,3000
6,32,4,0.3,0,F_Vx,3000
6,33,3,2.4,0,F_Vx,3000
6,34,3,3.4,0,F_Vy,3000
6,35,3,1.2,0,F_Vz,3000
6,36,3,1.1,0,F_Vx,3000
6,37,3,1.6,0,F_Vy,3000
6,38,3,0.9,0,F_Vy,3000
6,39,3,0.6,0,F_Vx,3000
6,40,3,0.8,0,F_Vx,3000
6,41,3,0.7,0,F_Vy,3000
6,42,4,1.9,0,F_Vx,3000
6,43,4,2,0,F_Vy,3000
6,44,4,0.7,0,F_Vy,3000
6,45,3,3.4,0,Missing,3000
1,0,2,39,0,NF_Ax,3000
1,1,2,39,0,NF_Ay,3000
1,2,2,80,0,NF_Az,3000
1,3,2,6.2,0,NF_Vx,3000
1,4,2,6.5,0,NF_Vy,3000
1,5,2,9,0,NF_Vz,3000
1,6,3,220,0,NF_Ax,3000
1,7,3,140,0,NF_Ay,3000
1,8,3,160,0,NF_Az,3000
1,9,3,36,0,NF_Vx,3000
1,10,3,24,0,NF_Vy,3000
1,11,3,30,0,NF_Vz,3000
1,12,1,29,0,NF_Ax,3000
1,13,1,21,0,NF_Ay,3000
1,14,1,5.1,0,NF_Vx,3000
1,15,1,7,0,NF_Vy,3000
1,16,1,0.8,0,F_Vx,3000
1,17,1,0.9,0,F_Vy,3000
1,18,1,0.4,0,F_Vx,3000
1,19,1,5.5,0,F_Vy,3000
1,20,2,4.2,0,F_Vx,3000
1,21,2,4.1,0,F_Vy,3000
1,22,2,7.6,0,F_Vz,3000
1,23,2,0.8,0,F_Vy,3000
1,24,2,0.7,0,F_Vx,3000
1,25,2,2.1,0,F_Vy,3000
1,26,2,1.2,0,F_Vz,3000
1,27,2,0.9,0,F_Vx,3000
1,28,2,3,0,F_Vy,3000
1,29,3,32,0,F_Vx,3000
1,30,3,2.4,0,F_Vy,3000
1,31,3,24,0,F_Vz,3000
1,32,3,5,0,F_Vx,3000
1,33,3,5.8,0,F_Vy,3000
1,34,3,4,0,F_Vz,3000
1,35,3,3.8,0,F_Vy,3000
1,36,1,3.6,0,F_Vx,3000
1,37,1,1.8,0,F_Vy,3000
1,38,3,5.8,0,F_Vx,3000
1,39,3,3.5,0,F_Vy,3000
1,40,3,5.5,0,F_Vz,3000
1,41,3,32,0,Missing,3000
6,0,1,4.5,0,NF_Ax,3000
6,1,1,4.5,0,NF_Ay,3000
6,2,1,1.3,0,NF_Vx,3000
6,3,1,1.1,0,NF_Vy,3000
6,4,2,5.5,0,NF_Ax,3000
6,5,2,4.5,0,NF_Ay,3000
6,6,2,2.5,0,NF_Az,3000
6,7,2,2,0,NF_Vx,3000
6,8,2,1.5,0,NF_Vy,3000
6,9,2,0.8,0,NF_Vz,3000
6,10,4,3.5,0,NF_Ax,3000
6,11,4,3.5,0,NF_Ay,3000
6,12,4,0.9,0,NF_Vx,3000
6,13,4,1.7,0,NF_Vy,3000
6,14,3,2.5,0,NF_Ax,3000
6,15,3,1.5,0,NF_Ay,3000
6,16,3,3,0,NF_Az,3000
6,17,3,1,0,NF_Vx,3000
6,18,3,1.1,0,NF_Vy,3000
6,19,3,0.7,0,NF_Vz,3000
6,20,1,0.9,0,F_Vx,3000
6,21,1,0.5,0,F_Vy,3000
6,22,2,0.5,0,F_Vx,3000
6,23,2,0.3,0,F_Vy,3000
6,24,2,0.2,0,F_Vz,3000
6,25,2,1.2,0,F_Vx,3000
6,26,2,0.3,0,F_Vz,3000
6,27,2,0.5,0,F_Vy,3000
6,28,2,0.9,0,F_Vx,3000
6,29,2,0.6,0,F_Vy,3000
6,30,1,0.4,0,F_Vx,3000
6,31,1,0.5,0,F_Vy,3000
6,32,2,0.1,0,F_Vz,3000
6,33,4,1.1,0,F_Vy,3000
6,34,4,0.3,0,F_Vy,3000
6,35,4,0.9,0,F_Vy,3000
6,36,2,1.2,0,Missing,3000
1,0,2,19,0,NF_Ax,1500
1,1,2,24,0,NF_Ay,1500
1,2,2,17,0,NF_Az,1500
1,3,2,5.5,0,NF_Vx,1500
1,4,2,4.2,0,NF_Vy,1500
1,5,2,4.5,0,NF_Vz,1500
1,6,3,120,0,NF_Ax,1500
1,7,3,80,0,NF_Ay,1500
1,8,3,20,0,NF_Az,1500
1,9,3,22,0,NF_Vx,1500
1,10,3,11,0,NF_Vy,1500
1,11,3,3.5,0,NF_Vz,1500
1,12,1,5.5,0,NF_Ax,1500
1,13,1,2.2,0,NF_Vx,1500
1,14,4,65,0,NF_Ax,1500
1,15,4,55,0,NF_Ay,1500
1,16,4,11,0,NF_Vx,1500
1,17,4,9.5,0,NF_Vy,1500
1,18,1,1.2,0,F_Vx,1500
1,19,2,3,0,F_Vx,1500
1,20,2,2.8,0,F_Vy,1500
1,21,2,2.8,0,F_Vz,1500
1,22,2,1.8,0,F_Vx,1500
1,23,2,0.8,0,F_Vy,1500
1,24,2,1.1,0,F_Vz,1500
1,25,2,0.6,0,F_Vx,1500
1,26,2,0.5,0,F_Vy,1500
1,27,3,13,0,F_Vx,1500
1,28,3,9,0,F_Vy,1500
1,29,3,1.9,0,F_Vz,1500
1,30,1,0.7,0,F_Vx,1500
1,31,3,2.8,0,F_Vz,1500
1,32,4,2.2,0,F_Vy,1500
1,33,3,3,0,F_Vy,1500
1,34,3,20,0,F_Vx,1500
1,35,3,1.7,0,F_Vy,1500
1,36,4,7,0,F_Vx,1500
1,37,4,6.5,0,F_Vy,1500
1,38,4,2.9,0,F_Vx,1500
1,39,3,20,0,Missing,1500
1,0,1,13,0,NF_Ax,3000
1,1,1,18,0,NF_Ay,3000
1,2,1,4.1,0,NF_Vx,3000
1,3,1,4.8,0,NF_Vy,3000
1,4,2,18.5,0,NF_Ax,3000
1,5,2,36,0,NF_Az,3000
1,6,2,4.8,0,NF_Vx,3000
1,7,2,7.2,0,NF_Vy,3000
1,8,2,8.5,0,NF_Vz,3000
1,9,4,65,0,NF_Ax,3000
1,10,4,10.5,0,NF_Vx,3000
1,11,3,82,0,NF_Ax,3000
1,12,3,27.5,0,NF_Ay,3000
1,13,3,12,0,NF_Az,3000
1,14,3,14,0,NF_Vx,3000
1,15,3,5.7,0,NF_Vy,3000
1,16,3,2.8,0,NF_Vz,3000
1,17,1,0.6,0,F_Vx,3000
1,18,1,0.6,0,F_Vy,3000
1,19,3,2.9,0,F_Vx,3000
1,20,3,1.9,0,F_Vx,3000
1,21,3,0.6,0,F_Vy,3000
1,22,4,9.2,0,F_Vx,3000
1,23,4,1.1,0,F_Vx,3000
1,24,4,0.7,0,F_Vx,3000
1,25,4,0.7,0,F_Vx,3000
1,26,1,0.7,0,F_Vx,3000
1,27,1,1.7,0,F_Vy,3000
1,28,1,0.6,0,F_Vx,3000
1,29,1,0.6,0,F_Vy,3000
1,30,4,2.5,0,F_Vx,3000
1,31,1,0.5,0,F_Vx,3000
1,32,1,0.7,0,F_Vy,3000
1,33,2,1.9,0,F_Vx,3000
1,34,2,3.3,0,F_Vy,3000
1,35,2,3.5,0,F_Vz,3000
1,36,2,3,0,F_Vx,3000
1,37,2,5.3,0,F_Vy,3000
1,38,2,6,0,F_Vz,3000
1,39,2,0.5,0,F_Vx,3000
1,40,2,1.2,0,F_Vy,3000
1,41,2,0.6,0,F_Vz,3000
1,42,2,0.9,0,F_Vx,3000
1,43,2,0.6,0,F_Vy,3000
1,44,2,0.9,0,F_Vz,3000
1,45,2,0.8,0,F_Vx,3000
1,46,2,0.5,0,F_Vy,3000
1,47,2,0.6,0,F_Vz,3000
1,48,3,12,0,F_Vx,3000
1,49,3,3.8,0,F_Vy,3000
1,50,3,1.6,0,F_Vz,3000
1,51,3,2.7,0,F_Vx,3000
1,52,3,2.7,0,F_Vy,3000
1,53,3,1.2,0,F_Vz,3000
1,54,3,1.2,0,F_Vx,3000
1,55,3,0.9,0,F_Vy,3000
1,56,3,0.5,0,F_Vz,3000
1,57,3,1.4,0,F_Vx,3000
1,58,3,0.8,0,F_Vy,3000
1,59,3,0.7,0,F_Vz,3000
1,60,3,1,0,F_Vy,3000
1,61,3,12,0,Missing,3000
1,0,1,15,0,NF_Ax,3000
1,1,1,7.5,0,NF_Ay,3000
1,2,1,4.9,0,NF_Vx,3000
1,3,1,2,0,NF_Vy,3000
1,4,2,18,0,NF_Ax,3000
1,5,2,14,0,NF_Ay,3000
1,6,2,14.5,0,NF_Az,3000
1,7,2,5.8,0,NF_Vx,3000
1,8,2,4,0,NF_Vy,3000
1,9,2,4,0,NF_Vz,3000
1,10,4,32.5,0,NF_Ax,3000
1,11,4,5.5,0,NF_Vx,3000
1,12,3,47.5,0,NF_Ax,3000
1,13,3,25,0,NF_Ay,3000
1,14,3,5,0,NF_Az,3000
1,15,3,7.8,0,NF_Vx,3000
1,16,3,5,0,NF_Vy,3000
1,17,3,1.6,0,NF_Vz,3000
1,18,1,4,0,F_Vx,3000
1,19,1,1.2,0,F_Vy,3000
1,20,4,3.8,0,F_Vx,3000
1,21,1,0.7,0,F_Vx,3000
1,22,1,0.6,0,F_Vy,3000
1,23,1,0.6,0,F_Vx,3000
1,24,1,0.5,0,F_Vy,3000
1,25,1,0.2,0,F_Vx,3000
1,26,2,0.7,0,F_Vx,3000
1,27,2,1.3,0,F_Vy,3000
1,28,2,1.3,0,F_Vz,3000
1,29,2,5,0,F_Vx,3000
1,30,2,3.2,0,F_Vy,3000
1,31,2,3,0,F_Vz,3000
1,32,2,0.7,0,F_Vy,3000
1,33,1,0.5,0,F_Vx,3000
1,34,1,0.7,0,F_Vy,3000
1,35,2,0.8,0,F_Vx,3000
1,36,2,0.8,0,F_Vz,3000
1,37,4,1.6,0,F_Vx,3000
1,38,2,0.8,0,F_Vx,3000
1,39,2,0.6,0,F_Vz,3000
1,40,3,6.5,0,F_Vx,3000
1,41,3,3,0,F_Vy,3000
1,42,3,0.5,0,F_Vz,3000
1,43,3,2.2,0,F_Vx,3000
1,44,3,3.1,0,F_Vy,3000
1,45,3,0.8,0,F_Vz,3000
1,46,3,0.7,0,F_Vx,3000
1,47,3,1,0,F_Vy,3000
1,48,3,0.7,0,F_Vy,3000
1,49,3,0.7,0,F_Vz,3000
1,50,3,0.6,0,F_Vy,3000
1,51,3,6.5,0,Missing,3000
1,0,2,22.5,0,NF_Ax,3000
1,1,2,29.5,0,NF_Ay,3000
1,2,2,29.5,0,NF_Az,3000
1,3,2,7,0,NF_Vx,3000
1,4,2,8,0,NF_Vy,3000
1,5,2,5.8,0,NF_Vz,3000
1,6,3,80,0,NF_Ax,3000
1,7,3,32.5,0,NF_Ay,3000
1,8,3,10,0,NF_Az,3000
1,9,3,15,0,NF_Vx,3000
1,10,3,6.2,0,NF_Vy,3000
1,11,3,2.8,0,NF_Vz,3000
1,12,1,15,0,NF_Ax,3000
1,13,1,20,0,NF_Ay,3000
1,14,1,4.8,0,NF_Vx,3000
1,15,1,5.5,0,NF_Vy,3000
1,16,4,65,0,NF_Ax,3000
1,17,4,22.5,0,NF_Ay,3000
1,18,4,11,0,NF_Vx,3000
1,19,4,4.4,0,NF_Vy,3000
1,20,1,3.8,0,F_Vx,3000
1,21,1,3.2,0,F_Vy,3000
1,22,4,1.5,0,F_Vx,3000
1,23,4,2.5,0,F_Vy,3000
1,24,4,0.7,0,F_Vy,3000
1,25,4,0.5,0,F_Vx,3000
1,26,4,0.7,0,F_Vy,3000
1,27,4,0.8,0,F_Vx,3000
1,28,4,1.1,0,F_Vy,3000
1,29,1,0.3,0,F_Vx,3000
1,30,1,1.2,0,F_Vy,3000
1,31,1,0.6,0,F_Vx,3000
1,32,1,0.8,0,F_Vy,3000
1,33,4,0.4,0,F_Vx,3000
1,34,4,0.7,0,F_Vy,3000
1,35,2,1.9,0,F_Vx,3000
1,36,2,2.9,0,F_Vy,3000
1,37,2,3,0,F_Vz,3000
1,38,2,5,0,F_Vx,3000
1,39,2,6.1,0,F_Vy,3000
1,40,2,5.2,0,F_Vz,3000
1,41,2,1.5,0,F_Vy,3000
1,42,2,1,0,F_Vx,3000
1,43,2,0.8,0,F_Vz,3000
1,44,3,12,0,F_Vx,3000
1,45,3,3.4,0,F_Vy,3000
1,46,3,0.9,0,F_Vz,3000
1,47,3,5,0,F_Vx,3000
1,48,3,3.5,0,F_Vy,3000
1,49,3,2,0,F_Vz,3000
1,50,3,1.1,0,F_Vy,3000
1,51,3,1,0,F_Vx,3000
1,52,3,0.5,0,F_Vz,3000
1,53,3,1.6,0,F_Vy,3000
1,54,3,3.1,0,F_Vx,3000
1,55,4,9,0,F_Vx,3000
1,56,4,2.4,0,F_Vy,3000
1,57,3,12,0,Missing,3000
1,0,1,11,0,NF_Ax,3000
1,1,1,4.5,0,NF_Vx,3000
1,2,2,27,0,NF_Ax,3000
1,3,2,50,0,NF_Ay,3000
1,4,2,43,0,NF_Az,3000
1,5,2,6.9,0,NF_Vx,3000
1,6,2,8.5,0,NF_Vy,3000
1,7,2,8.6,0,NF_Vz,3000
1,8,3,105,0,NF_Ax,3000
1,9,3,59,0,NF_Az,3000
1,10,3,17.5,0,NF_Vx,3000
1,11,3,3.4,0,NF_Vz,3000
1,12,1,3.1,0,F_Vx,3000
1,13,1,1.8,0,F_Vx,3000
1,14,1,0.8,0,F_Vx,3000
1,15,2,3.5,0,F_Vx,3000
1,16,2,8.2,0,F_Vy,3000
1,17,2,2.6,0,F_Vz,3000
1,18,2,4.8,0,F_Vx,3000
1,19,2,3.2,0,F_Vy,3000
1,20,2,2.1,0,F_Vz,3000
1,21,2,2.6,0,F_Vx,3000
1,22,2,1.6,0,F_Vz,3000
1,23,2,2.8,0,F_Vy,3000
1,24,2,2.2,0,F_Vy,3000
1,25,1,0.4,0,F_Vx,3000
1,26,2,1.4,0,F_Vx,3000
1,27,2,0.7,0,F_Vz,3000
1,28,3,1.1,0,F_Vx,3000
1,29,3,14,0,F_Vx,3000
1,30,3,2.4,0,F_Vz,3000
1,31,3,1.9,0,F_Vx,3000
1,32,3,1.1,0,F_Vz,3000
1,33,3,0.2,0,F_Vz,3000
1,34,3,14,0,Missing,3000
1,0,1,7.5,0,NF_Ax,3000
1,1,1,3.6,0,NF_Vx,3000
1,2,4,16.5,0,NF_Ax,3000
1,3,4,30,0,NF_Az,3000
1,4,4,4.7,0,NF_Vx,3000
1,5,4,4.1,0,NF_Vz,3000
1,6,2,12.5,0,NF_Ax,3000
1,7,2,7.5,0,NF_Az,3000
1,8,2,2.6,0,NF_Vx,3000
1,9,2,2.3,0,NF_Vz,3000
1,10,3,52,0,NF_Ax,3000
1,11,3,12,0,NF_Vx,3000
1,12,1,1.8,0,F_Vx,3000
1,13,4,2.6,0,F_Vx,3000
1,14,4,0.9,0,F_Vz,3000
1,15,4,2.1,0,F_Vx,3000
1,16,4,1.4,0,F_Vz,3000
1,17,1,7,0,F_Vx,3000
1,18,2,1.2,0,F_Vx,3000
1,19,2,1,0,F_Vz,3000
1,20,2,1.8,0,F_Vx,3000
1,21,2,1.1,0,F_Vz,3000
1,22,2,6.5,0,F_Vx,3000
1,23,2,1,0,F_Vz,3000
1,24,1,7,0,F_Vx,3000
1,25,2,7.5,0,F_Vx,3000
1,26,2,1,0,F_Vz,3000
1,27,4,1,0,F_Vz,3000
1,28,3,7,0,F_Vx,3000
1,29,3,5,0,F_Vx,3000
1,30,3,5.5,0,F_Vx,3000
1,31,3,4.3,0,F_Vx,3000
1,32,4,1.3,0,F_Vx,3000
1,33,4,4,0,F_Vz,3000
1,34,4,3,0,F_Vx,3000
1,35,4,2.2,0,F_Vz,3000
1,36,2,7.5,0,Missing,3000
1,0,1,5,0,NF_Ax,3000
1,1,1,2.6,0,NF_Vx,3000
1,2,2,9,0,NF_Ax,3000
1,3,2,6.5,0,NF_Az,3000
1,4,2,2.5,0,NF_Vx,3000
1,5,2,1.8,0,NF_Vz,3000
1,6,4,35,0,NF_Ax,3000
1,7,4,6.5,0,NF_Vx,3000
1,8,3,85,0,NF_Ax,3000
1,9,3,60,0,NF_Az,3000
1,10,3,15,0,NF_Vx,3000
1,11,3,10,0,NF_Vz,3000
1,12,1,0.4,0,F_Vx,3000
1,13,3,2.9,0,F_Vx,3000
1,14,4,5.5,0,F_Vx,3000
1,15,4,0.6,0,F_Vx,3000
1,16,4,0.8,0,F_Vx,3000
1,17,4,1.5,0,F_Vx,3000
1,18,1,1,0,F_Vx,3000
1,19,1,2,0,F_Vx,3000
1,20,2,0.5,0,F_Vx,3000
1,21,2,0.9,0,F_Vz,3000
1,22,2,1.2,0,F_Vx,3000
1,23,2,0.4,0,F_Vz,3000
1,24,2,0.9,0,F_Vx,3000
1,25,2,0.4,0,F_Vz,3000
1,26,2,0.6,0,F_Vz,3000
1,27,2,0.9,0,F_Vx,3000
1,28,3,12,0,F_Vx,3000
1,29,3,9.5,0,F_Vz,3000
1,30,3,1,0,F_Vx,3000
1,31,3,0.8,0,F_Vz,3000
1,32,1,0.2,0,F_Vx,3000
1,33,3,1.2,0,F_Vx,3000
1,34,3,1.3,0,F_Vz,3000
1,35,4,1.2,0,F_Vx,3000
1,36,3,1.2,0,F_Vx,3000
1,37,3,2.4,0,F_Vx,3000
1,38,3,2,0,F_Vz,3000
1,39,3,2.4,0,F_Vz,3000
1,40,3,12,0,Missing,3000
1,0,1,6,0,NF_Ax,3000
1,1,1,13.5,0,NF_Ay,3000
1,2,1,1.8,0,NF_Vx,3000
1,3,1,3.9,0,NF_Vy,3000
1,4,2,11.5,0,NF_Ax,3000
1,5,2,38,0,NF_Ay,3000
1,6,2,24.5,0,NF_Az,3000
1,7,2,2.2,0,NF_Vx,3000
1,8,2,5.7,0,NF_Vy,3000
1,9,2,6.5,0,NF_Vz,3000
1,10,4,40,0,NF_Ax,3000
1,11,4,30,0,NF_Ay,3000
1,12,4,7,0,NF_Vx,3000
1,13,4,5.5,0,NF_Vy,3000
1,14,3,130,0,NF_Ax,3000
1,15,3,100,0,NF_Ay,3000
1,16,3,110,0,NF_Az,3000
1,17,3,21,0,NF_Vx,3000
1,18,3,15,0,NF_Vy,3000
1,19,3,17,0,NF_Vz,3000
1,20,1,1,0,F_Vx,3000
1,21,1,1.9,0,F_Vy,3000
1,22,3,0.6,0,F_Vx,3000
1,23,3,2.1,0,F_Vy,3000
1,24,3,1.2,0,F_Vz,3000
1,25,3,0.7,0,F_Vx,3000
1,26,3,1.1,0,F_Vy,3000
1,27,3,1,0,F_Vz,3000
1,28,3,0.9,0,F_Vy,3000
1,29,3,1.1,0,F_Vz,3000
1,30,3,1.9,0,F_Vx,3000
1,31,3,1.2,0,F_Vy,3000
1,32,3,0.6,0,F_Vy,3000
1,33,3,0.5,0,F_Vz,3000
1,34,4,6.4,0,F_Vx,3000
1,35,4,4,0,F_Vy,3000
1,36,4,0.9,0,F_Vx,3000
1,37,4,1.7,0,F_Vy,3000
1,38,4,1.6,0,F_Vx,3000
1,39,4,1.7,0,F_Vy,3000
1,40,4,0.6,0,F_Vx,3000
1,41,4,1.1,0,F_Vy,3000
1,42,4,0.4,0,F_Vy,3000
1,43,4,1.2,0,F_Vx,3000
1,44,1,1.3,0,F_Vx,3000
1,45,1,0.5,0,F_Vy,3000
1,46,1,0.5,0,F_Vy,3000
1,47,1,0.3,0,F_Vx,3000
1,48,1,0.7,0,F_Vy,3000
1,49,1,0.6,0,F_Vy,3000
1,50,2,1.4,0,F_Vx,3000
1,51,2,5.3,0,F_Vy,3000
1,52,2,4,0,F_Vz,3000
1,53,2,0.9,0,F_Vx,3000
1,54,2,4,0,F_Vy,3000
1,55,2,4,0,F_Vz,3000
1,56,2,0.8,0,F_Vx,3000
1,57,2,0.4,0,F_Vy,3000
1,58,2,0.8,0,F_Vz,3000
1,59,1,0.5,0,F_Vx,3000
1,60,1,2.1,0,F_Vy,3000
1,61,2,0.8,0,F_Vx,3000
1,62,2,0.6,0,F_Vy,3000
1,63,2,0.4,0,F_Vz,3000
1,64,4,1.9,0,F_Vy,3000
1,65,2,0.6,0,F_Vx,3000
1,66,2,1,0,F_Vy,3000
1,67,2,0.8,0,F_Vz,3000
1,68,2,0.3,0,F_Vz,3000
1,69,3,20,0,F_Vx,3000
1,70,3,13,0,F_Vy,3000
1,71,3,17,0,F_Vz,3000
1,72,3,3,0,F_Vx,3000
1,73,3,2.8,0,F_Vz,3000
1,74,3,1.7,0,F_Vx,3000
1,75,3,5.2,0,F_Vy,3000
1,76,3,3,0,F_Vz,3000
1,77,3,20,0,Missing,3000
1,0,2,13,0,NF_Ax,3000
1,1,2,32.5,0,NF_Az,3000
