Keyword,Mentions,Mention Date,Zipcode,State,IP Address,,,
trick or treat,2872,10/26/14,77288,Texas,42.204.61.99,,,
trick or treat,1856,10/26/14,37924,Tennessee,17.156.119.157,,,
tricks,2440,10/26/14,73124,Oklahoma,40.44.220.13,,,
tricks,2632,10/26/14,39296,Mississippi,15.82.175.234,,,
tricks,2576,10/26/14,20409,District of Columbia,86.127.174.59,,,
tricks,2864,10/26/14,29416,South Carolina,55.174.166.83,,,
candy,3384,10/27/14,77250,Texas,76.51.156.47,,,
closed,936,10/27/14,32835,Florida,70.224.58.221,,,
eatinglicking,696,10/27/14,60208,Illinois,132.236.243.135,,,
feet,1904,10/27/14,23277,Virginia,157.113.130.8,,,
ghost,2184,10/27/14,80310,Colorado,0.105.100.23,,,
hershey,1808,10/27/14,85005,Arizona,26.3.228.229,,,
hershey,1696,10/27/14,2745,Massachusetts,196.78.57.11,,,
hershey,1768,10/27/14,93150,California,53.192.14.57,,,
humorous,1848,10/27/14,75265,Texas,209.236.70.144,,,
kiss,2872,10/27/14,63136,Missouri,22.73.111.23,,,
kisses,3064,10/27/14,36134,Alabama,240.201.22.195,,,
kisses,3232,10/27/14,98664,Washington,133.8.132.205,,,
party,3304,10/27/14,94126,California,161.171.191.168,,,
scary,3144,10/27/14,10014,New York,226.245.19.106,,,
subscribe,1024,10/27/14,36125,Alabama,87.42.43.121,,,
treats,2704,10/27/14,31106,Georgia,201.40.48.226,,,
treats,2496,10/27/14,90035,California,92.202.229.166,,,
tree,288,10/27/14,94177,California,20.98.27.181,,,
tricks,2200,10/27/14,27610,North Carolina,109.52.2.176,,,
candy,2680,10/28/14,46221,Indiana,19.136.64.49,,,
conservative,824,10/28/14,14233,New York,142.56.81.141,,,
eatinglicking,1232,10/28/14,14220,New York,55.117.125.209,,,
factory,528,10/28/14,30610,Georgia,90.197.245.174,,,
ghost,3144,10/28/14,45414,Ohio,122.129.106.127,,,
hershey,1952,10/28/14,99205,Washington,62.251.225.112,,,
hershey,3216,10/28/14,30301,Georgia,89.68.77.93,,,
hershey,2504,10/28/14,81005,Colorado,18.107.180.90,,,
kiss,2304,10/28/14,78732,Texas,215.10.77.168,,,
kiss,3560,10/28/14,27105,North Carolina,195.109.161.188,,,
kiss,3264,10/28/14,79171,Texas,149.47.55.169,,,
kiss,3536,10/28/14,92505,California,46.243.21.254,,,
kiss,1984,10/28/14,64144,Missouri,253.243.11.68,,,
kiss,3096,10/28/14,98109,Washington,78.140.183.220,,,
kisses,2920,10/28/14,33190,Florida,9.16.77.163,,,
party,2520,10/28/14,70129,Louisiana,196.24.84.4,,,
scary,2648,10/28/14,35231,Alabama,31.122.103.189,,,
scary,2904,10/28/14,93726,California,59.117.203.247,,,
treats,1640,10/28/14,35895,Alabama,150.187.44.118,,,
treats,1936,10/28/14,63143,Missouri,253.165.188.33,,,
trick or treat,3320,10/28/14,89155,Nevada,2.102.231.161,,,
trick or treat,2040,10/28/14,44905,Ohio,255.19.234.88,,,
trick or treat,3408,10/28/14,11355,New York,178.49.56.65,,,
tricks,3288,10/28/14,33028,Florida,147.92.51.42,,,
tricks,2192,10/28/14,94975,California,164.217.92.239,,,
tricks,2528,10/28/14,62776,Illinois,111.245.36.93,,,
wedding,1008,10/28/14,99210,Washington,42.19.57.22,,,
candy,2400,10/29/14,20904,Maryland,140.200.63.116,,,
candy,2800,10/29/14,33436,Florida,103.53.188.32,,,
candy,3232,10/29/14,61605,Illinois,87.200.209.198,,,
falling,1832,10/29/14,79405,Texas,125.241.59.219,,,
fastest,1288,10/29/14,47134,Indiana,121.94.224.84,,,
ghost,3344,10/29/14,65105,Missouri,10.136.192.246,,,
ghost,2192,10/29/14,23612,Virginia,19.199.137.34,,,
ghost,2152,10/29/14,85710,Arizona,54.149.179.224,,,
halloween,2240,10/29/14,30092,Georgia,3.97.240.149,,,
halloween,1968,10/29/14,1654,Massachusetts,168.58.174.206,,,
halloween,2472,10/29/14,2114,Massachusetts,105.67.157.32,,,
halloween,1776,10/29/14,33543,Florida,154.134.238.127,,,
healthy,728,10/29/14,29225,South Carolina,75.157.20.68,,,
hershey,2936,10/29/14,20067,District of Columbia,133.38.46.47,,,
hershey,3088,10/29/14,35487,Alabama,232.95.132.100,,,
kisses,3352,10/29/14,74193,Oklahoma,114.178.138.158,,,
kisses,2104,10/29/14,78296,Texas,224.229.178.208,,,
party,3512,10/29/14,88514,Texas,117.166.25.108,,,
party,1800,10/29/14,55103,Minnesota,66.231.115.11,,,
party,3080,10/29/14,53726,Wisconsin,214.160.77.132,,,
party,2536,10/29/14,72209,Arkansas,249.118.182.153,,,
party,2280,10/29/14,46862,Indiana,146.56.215.219,,,
party,3584,10/29/14,53277,Wisconsin,13.185.185.83,,,
party,2872,10/29/14,82007,Wyoming,120.99.235.193,,,
record,824,10/29/14,33310,Florida,49.14.71.245,,,
treats,2768,10/29/14,33164,Florida,85.154.75.120,,,
treats,2224,10/29/14,64109,Missouri,174.243.145.218,,,
treats,2400,10/29/14,93773,California,16.15.152.70,,,
trick or treat,2800,10/29/14,46852,Indiana,157.222.36.11,,,
trick or treat,2512,10/29/14,20442,District of Columbia,146.25.97.42,,,
tricks,3104,10/29/14,94110,California,52.32.196.138,,,
tricks,1784,10/29/14,85045,Arizona,51.51.149.179,,,
tricks,3592,10/29/14,28305,North Carolina,29.74.157.51,,,
candy,3000,10/30/14,49510,Michigan,94.226.162.8,,,
candy,2488,10/30/14,45403,Ohio,255.98.107.108,,,
candy,3464,10/30/14,12227,New York,77.55.215.113,,,
candy,3240,10/30/14,84130,Utah,169.47.192.38,,,
ghost,2920,10/30/14,73152,Oklahoma,25.233.177.21,,,
ghost,2600,10/30/14,96825,Hawaii,89.22.223.59,,,
halloween,2752,10/30/14,44710,Ohio,24.25.166.240,,,
hershey,3088,10/30/14,38131,Tennessee,229.140.204.103,,,
kiss,2928,10/30/14,80930,Colorado,198.167.245.229,,,
kiss,2592,10/30/14,88574,Texas,193.205.47.207,,,
kiss,2912,10/30/14,29319,South Carolina,239.202.233.31,,,
kiss,2488,10/30/14,2298,Massachusetts,179.154.54.248,,,
kisses,2288,10/30/14,78726,Texas,195.103.70.148,,,
list,1880,10/30/14,44197,Ohio,22.234.170.41,,,
machine,1168,10/30/14,84105,Utah,233.198.24.113,,,
party,2648,10/30/14,10039,New York,110.217.201.30,,,
scary,2464,10/30/14,91199,California,156.229.41.209,,,
scary,2448,10/30/14,79764,Texas,36.253.127.117,,,
trick or treat,2840,10/30/14,20041,District of Columbia,207.15.139.90,,,
tricks,2888,10/30/14,33737,Florida,112.246.158.125,,,
tutorial,1048,10/30/14,32092,Florida,58.245.235.201,,,
beginning,1016,10/31/14,33330,Florida,76.189.218.150,,,
daniel,1064,10/31/14,68110,Nebraska,166.95.109.191,,,
eatinglicking,1472,10/31/14,93386,California,66.62.28.126,,,
list,1720,10/31/14,70820,Louisiana,220.212.12.78,,,
thousand,1224,10/31/14,77806,Texas,178.0.128.22,,,
cute,1696,11/1/14,22225,Virginia,109.121.208.253,,,
gift,440,11/1/14,30351,Georgia,99.200.28.3,,,
gifts,1392,11/1/14,25709,West Virginia,5.60.131.180,,,
drop,1112,11/2/14,31914,Georgia,108.67.220.116,,,
feet,648,11/2/14,74108,Oklahoma,217.246.219.227,,,
relaxing,224,11/2/14,92883,California,231.41.8.78,,,
record,1992,11/3/14,76129,Texas,253.173.103.197,,,
cake,624,11/4/14,84140,Utah,239.83.207.88,,,
hugs,1848,11/4/14,91606,California,206.97.215.202,,,
kiss,296,11/4/14,22217,Virginia,27.186.245.56,,,
world,1160,11/5/14,55428,Minnesota,171.32.115.116,,,
yall,360,11/5/14,23213,Virginia,209.25.207.46,,,
happy,1240,11/6/14,47905,Indiana,20.82.191.211,,,
humorous,1736,11/6/14,25726,West Virginia,35.114.216.36,,,
night,1312,11/6/14,46867,Indiana,251.123.151.6,,,
life,1752,11/7/14,6721,Connecticut,159.172.250.119,,,
mahone,1264,11/7/14,76105,Texas,58.125.117.27,,,
cookies,1328,11/8/14,72204,Arkansas,44.49.110.167,,,
snores,280,11/8/14,46857,Indiana,104.225.32.116,,,
homemade,1752,11/9/14,39404,Mississippi,44.53.228.56,,,
quickest,672,11/9/14,10024,New York,235.138.202.18,,,
silly,1856,11/9/14,94105,California,227.158.231.50,,,
campaign,952,11/10/14,92410,California,210.183.200.178,,,
date,1368,11/10/14,63196,Missouri,186.100.126.165,,,
love,1608,11/11/14,33075,Florida,201.51.125.63,,,
picture,1368,11/11/14,35231,Alabama,201.31.36.126,,,
makey,1624,11/12/14,34276,Florida,63.176.182.76,,,
milk,1008,11/12/14,28410,North Carolina,168.195.252.121,,,
milk,1368,11/12/14,10260,New York,57.238.91.70,,,
national,1272,11/12/14,85077,Arizona,224.231.202.228,,,
santa,1712,11/12/14,32128,Florida,139.124.10.251,,,
drop,896,11/13/14,36610,Alabama,214.176.122.121,,,
redstate,544,11/13/14,92513,California,88.244.82.176,,,
write,1544,11/13/14,48295,Michigan,104.120.19.190,,,
comment,1056,11/14/14,28278,North Carolina,200.84.156.25,,,
feet,1400,11/14/14,92186,California,197.71.248.60,,,
kissing,936,11/14/14,10705,New York,8.154.191.10,,,
quickest,600,11/14/14,60193,Illinois,87.209.173.126,,,
recipe,1128,11/14/14,76210,Texas,175.68.78.149,,,
share,1256,11/14/14,37131,Tennessee,74.213.196.150,,,
bodies,624,11/15/14,85077,Arizona,173.71.244.243,,,
homemade,1488,11/15/14,73135,Oklahoma,10.243.145.148,,,
cute,1840,11/16/14,33467,Florida,54.210.39.70,,,
holiday,1184,11/16/14,60636,Illinois,84.93.142.193,,,
trinket,1624,11/16/14,33134,Florida,164.237.43.43,,,
fastest,1672,11/17/14,31190,Georgia,151.90.109.242,,,
knew,824,11/17/14,33731,Florida,170.152.171.1,,,
reasons,1472,11/17/14,95113,California,99.141.17.91,,,
subscribe,976,11/17/14,10459,New York,198.52.69.147,,,
fireworks,2000,11/18/14,75185,Texas,72.60.158.123,,,
letters,1944,11/18/14,66205,Kansas,190.98.126.79,,,
funny,1056,11/19/14,20392,District of Columbia,75.164.73.63,,,
letter,1008,11/19/14,32405,Florida,209.222.53.208,,,
letters,528,11/19/14,70124,Louisiana,111.157.243.197,,,
trinket,1912,11/19/14,37235,Tennessee,213.130.153.75,,,
asleep,1784,11/20/14,28272,North Carolina,89.67.33.97,,,
click,856,11/20/14,92030,California,58.230.167.163,,,
thought,1720,11/20/14,84135,Utah,164.23.128.139,,,
youre,1600,11/20/14,15906,Pennsylvania,119.148.169.154,,,
biggest,1496,11/21/14,13505,New York,40.51.26.213,,,
cookies,712,11/21/14,45264,Ohio,230.160.209.216,,,
file,672,11/21/14,46699,Indiana,191.210.115.3,,,
party,1304,11/21/14,75205,Texas,124.21.106.214,,,
cute,496,11/22/14,14614,New York,248.51.155.125,,,
hold,1128,11/22/14,29240,South Carolina,111.215.37.36,,,
kiss,464,11/22/14,20205,District of Columbia,110.175.137.59,,,
letters,1896,11/22/14,93591,California,47.77.201.165,,,
tree,1672,11/22/14,87115,New Mexico,75.108.60.93,,,
click,248,11/23/14,33023,Florida,56.80.233.186,,,
cookies,1752,11/23/14,94142,California,148.210.62.190,,,
friends,1016,11/23/14,22301,Virginia,154.200.110.102,,,
kiss,1480,11/23/14,19115,Pennsylvania,217.142.101.168,,,
sleep,408,11/23/14,80310,Colorado,129.222.140.143,,,
youre,1816,11/23/14,20380,District of Columbia,140.192.230.37,,,
balloons,1920,11/24/14,10004,New York,239.10.15.188,,,
crib,1184,11/24/14,97296,Oregon,184.57.27.33,,,
hack,1408,11/24/14,10110,New York,81.235.245.166,,,
play,1408,11/24/14,19151,Pennsylvania,78.194.64.243,,,
read,816,11/24/14,20414,District of Columbia,2.56.129.110,,,
beginning,1704,11/25/14,3105,New Hampshire,120.167.232.229,,,
cookie,1512,11/25/14,95354,California,174.193.83.81,,,
easy,1728,11/25/14,34985,Florida,20.121.206.92,,,
eatinglicking,1000,11/25/14,50369,Iowa,74.200.122.217,,,
list,976,11/25/14,14619,New York,215.131.102.140,,,
words,1208,11/25/14,68531,Nebraska,37.90.140.89,,,
creative,616,11/26/14,10170,New York,159.161.31.92,,,
crying,1472,11/26/14,32405,Florida,202.129.202.29,,,
series,544,11/26/14,10454,New York,76.136.242.194,,,
share,1848,11/26/14,90810,California,48.24.58.209,,,
austin,608,11/27/14,36689,Alabama,65.58.202.178,,,
guys,536,11/27/14,94042,California,91.134.156.92,,,
homemade,776,11/27/14,94121,California,195.42.228.229,,,
hug,1976,11/27/14,38197,Tennessee,251.190.182.23,,,
fastest,1368,11/28/14,28256,North Carolina,255.129.219.161,,,
instructions,640,11/28/14,31136,Georgia,68.38.217.16,,,
modules,1216,11/28/14,90810,California,204.210.27.168,,,
read,664,11/28/14,93591,California,45.51.114.19,,,
white,1240,11/28/14,90065,California,255.54.207.67,,,
challenge,696,11/29/14,22405,Virginia,156.158.86.120,,,
read,456,11/29/14,70894,Louisiana,184.85.202.239,,,
quickest,1128,11/30/14,27116,North Carolina,199.249.73.177,,,
birthday,1376,12/2/14,79764,Texas,170.61.215.243,,,
drop,960,12/2/14,7505,New Jersey,100.1.111.40,,,
encouragement,984,12/2/14,20226,District of Columbia,162.50.190.222,,,
fastest,1064,12/2/14,16107,Pennsylvania,192.171.184.234,,,
feeling,1552,12/3/14,10606,New York,196.47.21.141,,,
fireworks,816,12/3/14,76711,Texas,203.57.146.7,,,
holder,224,12/3/14,30610,Georgia,144.230.151.174,,,
politicbot,280,12/3/14,95354,California,6.102.55.196,,,
balloons,1136,12/4/14,27105,North Carolina,89.144.147.241,,,
mahone,1696,12/5/14,30096,Georgia,24.160.197.186,,,
trinket,1472,12/5/14,45408,Ohio,215.59.84.61,,,
years,776,12/5/14,19104,Pennsylvania,253.15.54.217,,,
favors,1752,12/6/14,30368,Georgia,235.145.207.87,,,
homemade,1280,12/6/14,92013,California,121.15.67.58,,,
hungry,736,12/6/14,61614,Illinois,49.163.234.115,,,
kisses,376,12/6/14,96815,Hawaii,76.145.182.118,,,
presents,1000,12/6/14,96850,Hawaii,13.28.143.248,,,
quickest,456,12/6/14,52809,Iowa,198.207.2.233,,,
humorous,976,12/7/14,32405,Florida,99.120.218.140,,,
hugs,632,12/8/14,77085,Texas,223.21.237.98,,,
jewelry,1112,12/8/14,90076,California,24.92.191.164,,,
night,888,12/8/14,95813,California,179.23.194.227,,,
silly,1544,12/8/14,32919,Florida,15.43.15.120,,,
drop,1976,12/9/14,11024,New York,77.17.145.71,,,
making,888,12/9/14,61640,Illinois,96.241.198.161,,,
modules,1544,12/9/14,35231,Alabama,46.16.1.30,,,
obamnesty,936,12/9/14,33028,Florida,239.134.148.253,,,
soda,992,12/9/14,77065,Texas,59.100.11.193,,,
campaign,1488,12/10/14,22096,Virginia,244.190.116.18,,,
project,1568,12/10/14,66220,Kansas,131.79.164.61,,,
videos,1248,12/10/14,94042,California,92.40.137.19,,,
cute,656,12/11/14,98042,Washington,190.45.51.40,,,
hungry,1352,12/12/14,75185,Texas,195.144.144.77,,,
letter,1480,12/12/14,81505,Colorado,176.186.127.255,,,
letter,824,12/12/14,10459,New York,112.65.52.14,,,
treat,376,12/12/14,92165,California,123.148.221.105,,,
yall,1168,12/12/14,43610,Ohio,155.219.73.171,,,
gift,536,12/13/14,22156,Virginia,201.114.64.74,,,
custom,352,12/14/14,40256,Kentucky,224.113.201.241,,,
mahone,688,12/14/14,53785,Wisconsin,20.182.221.219,,,
cookies,952,12/15/14,92160,California,243.77.108.17,,,
finished,1440,12/15/14,78210,Texas,0.112.79.160,,,
layer,1320,12/15/14,60609,Illinois,95.199.253.24,,,
mahone,1456,12/15/14,88558,Texas,48.183.20.155,,,
milk,832,12/15/14,7544,New Jersey,53.179.241.114,,,
politicbot,1488,12/15/14,45403,Ohio,71.125.213.39,,,
stressed,1272,12/15/14,53263,Wisconsin,187.181.70.223,,,
thousand,1624,12/15/14,27690,North Carolina,237.153.152.3,,,
chocolate,2752,12/16/14,80262,Colorado,77.248.236.165,,,
chocolate,1696,12/16/14,20883,Maryland,77.0.14.103,,,
fastest,1872,12/16/14,64187,Missouri,209.117.67.238,,,
gifts,2928,12/16/14,20189,Virginia,82.20.82.53,,,
hershey,2728,12/16/14,48505,Michigan,180.168.99.222,,,
hugs,3424,12/16/14,99215,Washington,218.203.191.54,,,
kiss,2376,12/16/14,33190,Florida,24.175.82.121,,,
kiss,1784,12/16/14,94159,California,146.138.106.72,,,
morning,3056,12/16/14,79159,Texas,185.132.91.171,,,
party,3536,12/16/14,37931,Tennessee,124.46.93.12,,,
santa,2000,12/16/14,55551,Minnesota,254.42.8.190,,,
santa,3136,12/16/14,94544,California,220.32.225.139,,,
tiny,1848,12/16/14,36205,Alabama,111.186.155.249,,,
xmas,3536,12/16/14,24034,Virginia,200.179.189.20,,,
xmas,1792,12/16/14,94064,California,232.95.76.29,,,
xmas,1944,12/16/14,64199,Missouri,125.106.232.110,,,
chocolate,3088,12/17/14,53215,Wisconsin,45.184.223.170,,,
comments,1192,12/17/14,20397,District of Columbia,229.97.216.65,,,
gifts,3440,12/17/14,44197,Ohio,197.227.70.225,,,
gifts,1848,12/17/14,77299,Texas,246.164.221.63,,,
hug,2784,12/17/14,33633,Florida,154.170.57.19,,,
hug,3360,12/17/14,80209,Colorado,14.204.23.154,,,
hug,2256,12/17/14,20238,District of Columbia,85.123.251.189,,,
hug,2952,12/17/14,27404,North Carolina,30.251.240.24,,,
hugs,1912,12/17/14,89714,Nevada,93.192.236.47,,,
kiss,3152,12/17/14,2745,Massachusetts,199.222.199.249,,,
kisses,3280,12/17/14,70883,Louisiana,56.97.87.10,,,
party,3016,12/17/14,48224,Michigan,83.24.204.42,,,
stocking,3288,12/17/14,55551,Minnesota,7.208.139.58,,,
xmas,2704,12/17/14,40745,Kentucky,178.56.222.132,,,
xmas,2944,12/17/14,63131,Missouri,67.226.143.210,,,
chocolate,2136,12/18/14,40510,Kentucky,139.49.229.224,,,
gifts,2424,12/18/14,45264,Ohio,223.19.213.199,,,
gifts,3440,12/18/14,31196,Georgia,123.162.212.247,,,
gifts,2912,12/18/14,55565,Minnesota,95.56.149.120,,,
hershey,3600,12/18/14,79994,Texas,58.141.47.107,,,
hershey,3160,12/18/14,33710,Florida,154.64.175.145,,,
hug,2680,12/18/14,75246,Texas,228.163.213.255,,,
hugs,3000,12/18/14,99790,Alaska,156.208.167.242,,,
hugs,2208,12/18/14,83732,Idaho,64.227.164.65,,,
hugs,2968,12/18/14,21229,Maryland,118.72.79.98,,,
kiss,2520,12/18/14,77305,Texas,20.35.158.198,,,
kiss,2408,12/18/14,81505,Colorado,240.53.179.50,,,
kisses,3088,12/18/14,27658,North Carolina,3.211.14.234,,,
kisses,2168,12/18/14,30358,Georgia,137.209.232.16,,,
kisses,2992,12/18/14,85284,Arizona,231.205.157.55,,,
knew,1112,12/18/14,84403,Utah,172.104.55.45,,,
laugh,632,12/18/14,76544,Texas,153.137.137.191,,,
morning,2760,12/18/14,80279,Colorado,59.246.237.19,,,
open,1216,12/18/14,10454,New York,4.129.171.143,,,
party,2328,12/18/14,19115,Pennsylvania,90.25.177.242,,,
party,3432,12/18/14,55188,Minnesota,144.223.109.236,,,
party,3488,12/18/14,24004,Virginia,198.230.197.28,,,
reasons,648,12/18/14,40745,Kentucky,200.200.194.37,,,
santa,3024,12/18/14,89706,Nevada,44.13.224.92,,,
santa,3064,12/18/14,75226,Texas,171.80.157.109,,,
santa,2224,12/18/14,38181,Tennessee,220.96.221.167,,,
santa,2288,12/18/14,28410,North Carolina,200.171.12.244,,,
video,1824,12/18/14,79491,Texas,113.127.15.32,,,
words,1584,12/18/14,70607,Louisiana,84.199.82.249,,,
xmas,2000,12/18/14,20370,District of Columbia,51.185.245.250,,,
xmas,2936,12/18/14,51110,Iowa,249.11.92.171,,,
xmas,3296,12/18/14,95113,California,31.99.176.25,,,
xmas,3272,12/18/14,29605,South Carolina,5.227.80.139,,,
chocolate,2312,12/19/14,23285,Virginia,137.118.68.177,,,
click,1584,12/19/14,6705,Connecticut,124.151.203.171,,,
funny,456,12/19/14,23514,Virginia,149.116.16.111,,,
hershey,2088,12/19/14,14619,New York,81.123.136.199,,,
hope,992,12/19/14,77075,Texas,116.95.233.57,,,
hug,1928,12/19/14,20414,District of Columbia,49.233.65.190,,,
hugs,1896,12/19/14,19172,Pennsylvania,186.233.65.224,,,
hugs,2896,12/19/14,90005,California,86.87.100.67,,,
kiss,2464,12/19/14,55127,Minnesota,176.239.250.19,,,
kiss,2856,12/19/14,70883,Louisiana,58.239.27.15,,,
kisses,488,12/19/14,15210,Pennsylvania,174.46.32.73,,,
kisses,2464,12/19/14,67230,Kansas,98.90.17.64,,,
kisses,3048,12/19/14,55446,Minnesota,119.173.177.30,,,
marie,1088,12/19/14,33141,Florida,169.36.144.91,,,
morning,3016,12/19/14,36616,Alabama,190.6.132.182,,,
morning,2472,12/19/14,12325,New York,145.213.194.210,,,
party,2368,12/19/14,33777,Florida,140.154.114.128,,,
party,2464,12/19/14,48609,Michigan,55.187.200.126,,,
santa,2040,12/19/14,60567,Illinois,0.196.130.44,,,
stocking,3456,12/19/14,20557,District of Columbia,61.151.159.201,,,
xmas,3264,12/19/14,92640,California,186.12.66.176,,,
chocolate,2536,12/20/14,70810,Louisiana,8.75.135.67,,,
chocolate,3392,12/20/14,20456,District of Columbia,238.42.226.58,,,
daddy,1848,12/20/14,10606,New York,222.244.51.137,,,
gifts,2048,12/20/14,88569,Texas,4.76.164.227,,,
hershey,1936,12/20/14,99205,Washington,55.184.220.179,,,
horowitz,1872,12/20/14,46202,Indiana,109.63.214.220,,,
hug,1888,12/20/14,19495,Pennsylvania,96.17.0.138,,,
hugs,3216,12/20/14,95210,California,232.236.231.129,,,
hugs,1848,12/20/14,68105,Nebraska,1.56.79.74,,,
hugs,3176,12/20/14,68117,Nebraska,154.238.239.139,,,
hugs,2568,12/20/14,30610,Georgia,214.24.148.177,,,
hugs,3272,12/20/14,27605,North Carolina,168.20.47.85,,,
kiss,2160,12/20/14,78732,Texas,247.183.234.71,,,
kiss,1888,12/20/14,38126,Tennessee,54.161.206.45,,,
kiss,2616,12/20/14,86305,Arizona,171.33.242.30,,,
kisses,1952,12/20/14,28230,North Carolina,154.153.117.132,,,
kisses,2400,12/20/14,29805,South Carolina,33.192.242.159,,,
kisses,3448,12/20/14,48555,Michigan,80.252.208.133,,,
life,1408,12/20/14,85010,Arizona,217.162.200.229,,,
party,1720,12/20/14,47732,Indiana,167.182.7.64,,,
santa,2968,12/20/14,44125,Ohio,85.10.226.27,,,
santa,2832,12/20/14,80241,Colorado,136.224.194.174,,,
stocking,1768,12/20/14,22333,Virginia,79.92.142.186,,,
stocking,3592,12/20/14,12247,New York,88.184.106.19,,,
tower,1376,12/20/14,33432,Florida,97.184.17.3,,,
xmas,2016,12/20/14,55146,Minnesota,162.68.68.11,,,
xmas,1824,12/20/14,60435,Illinois,168.44.252.199,,,
chocolate,2456,12/21/14,91109,California,35.207.254.226,,,
chocolate,2608,12/21/14,78260,Texas,24.235.180.152,,,
chocolate,1696,12/21/14,77065,Texas,54.109.111.99,,,
future,1472,12/21/14,71130,Louisiana,50.227.119.94,,,
gifts,2128,12/21/14,37215,Tennessee,135.145.98.96,,,
gifts,2288,12/21/14,80255,Colorado,56.188.61.162,,,
gifts,2696,12/21/14,49560,Michigan,90.8.199.13,,,
hug,2528,12/21/14,36104,Alabama,29.76.15.103,,,
hug,2536,12/21/14,98664,Washington,44.30.177.237,,,
hug,3000,12/21/14,6183,Connecticut,112.119.72.0,,,
kiss,2376,12/21/14,10160,New York,99.203.47.153,,,
kiss,3456,12/21/14,55480,Minnesota,48.215.151.4,,,
kiss,2832,12/21/14,33245,Florida,141.110.162.145,,,
kiss,2600,12/21/14,92668,California,17.87.108.14,,,
kisses,2912,12/21/14,60193,Illinois,40.139.241.43,,,
morning,2224,12/21/14,38104,Tennessee,119.193.38.157,,,
party,1752,12/21/14,6673,Connecticut,101.196.87.132,,,
party,2552,12/21/14,7305,New Jersey,158.149.127.73,,,
santa,3176,12/21/14,85015,Arizona,134.119.249.62,,,
santa,1648,12/21/14,90189,California,119.148.167.203,,,
